2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
2.250000000000000000e+04,4.000000000000000000e+04,5.000000000000000000e+04
